,data_index,link,position_name,company_name
1066,1233,https://justjoin.it/offers/professnet-devops-engineer-warszawa-devops,DevOps Engineer,Professnet
1067,1234,https://justjoin.it/offers/agentx-react-developer,React Developer,AgentX
1068,1242,https://justjoin.it/offers/holisticon-connect-data-engineer-gcp-terraform-dbt--wroclaw-data,"Data Engineer (GCP, DataMesh)",Holisticon Connect
1069,1243,https://justjoin.it/offers/bytamic-solutions-sap-logistics-manager-mm-sd-with-german--wroclaw-erp,SAP Logistics Manager MM/SD (with German),Bytamic Solutions
1070,1244,https://justjoin.it/offers/b2b-soft-business-system-analyst-new-york-analytics-c6406ced,Business/System Analyst,B2B Soft
1071,1245,https://justjoin.it/offers/b2b-soft-senior-fullstack-developer-new-york-net,Senior Fullstack Developer,B2B Soft
1072,1246,https://justjoin.it/offers/b2b-soft-business-system-analyst-new-york-analytics,Business/System Analyst,B2B Soft
1073,1247,https://justjoin.it/offers/infor-senior-manager-it-data-management-analytics-warszawa-analytics,"Senior Manager, IT Data Management & Analytics",Infor
1074,1248,https://justjoin.it/offers/media-press-programista-net-c--krakow-net,Programista .NET C#,Media Press
1075,1249,https://justjoin.it/offers/media-press-front-end-angular-developer-krakow-javascript,Front-end (Angular) Developer,Media Press
1076,1250,https://justjoin.it/offers/tooploox-sp-z-o-o--java-developer-wroclaw-java-e65d8a00,Java Developer,Tooploox Sp. z o.o.
1077,1251,https://justjoin.it/offers/media-press-administrator-systemow-it-i-sieci-krakow-admin,Administrator Systemów IT i sieci,Media Press
1078,1252,https://justjoin.it/offers/infinite-services-data-engineer-warszawa-admin,WLA Administrator,Infinite Services
1079,1253,https://justjoin.it/offers/innokrea-senior-java-developer-gdansk-java,Senior Java Developer,Innokrea
1080,1254,https://justjoin.it/offers/empik-android-developer-warszawa-mobile,Android Developer,Empik
1081,1255,https://justjoin.it/offers/best-s-a--java-software-engineer-gdynia-java,Java Software Engineer,BEST S.A.
1082,1256,https://justjoin.it/offers/payback-team-lead-data-engineering-piaseczno-data,Team Lead Data Engineering,PAYBACK
1083,1257,https://justjoin.it/offers/reply-polska-sp-z-o-o--junior-devops-engineer-katowice-devops-ee3a356d,Junior DevOps Engineer,Reply Polska Sp. z o. o.
1084,1258,https://justjoin.it/offers/finitec-sp-z-o-o--oracle-database-developer-remote--warszawa-other,Oracle Database Developer [Remote],Finitec Sp. Z o.o.
1085,1259,https://justjoin.it/offers/google-engineering-manager-google-cloud-security-warszawa-pm-5b6b1cb1,"Engineering Manager, Google Cloud Security",Google
1086,1266,https://justjoin.it/offers/harman-connected-services-functional-architect-lodz-architecture,Functional Architect,Harman Connected Services
1087,1267,https://justjoin.it/offers/surfshark-mid-senior-data-scientist-warszawa-python,Mid/Senior Data Scientist,Surfshark
1088,1268,https://justjoin.it/offers/empik-mlodszy-analityk-internetowy-junior-internet-analyst-warszawa-analytics,Młodszy Analityk Internetowy/Junior Internet Analyst,Empik
1089,1269,https://justjoin.it/offers/procter-gamble-data-engineer-warszawa-data-7358f12c,Data Engineer,Procter & Gamble
1090,1270,https://justjoin.it/offers/techtorch-salesforce-cpq-consultant-warszawa-admin,Salesforce CPQ Consultant,TechTorch
1091,1271,https://justjoin.it/offers/bss-materialflussgruppe-plsql-oracle-engineer-chorzow-data-ed51077b,PLSQL/Oracle Engineer,BSS Materialflussgruppe
1092,1272,https://justjoin.it/offers/britenet-microsoft-dynamics-erp-architekt-warszawa-erp,Microsoft Dynamics ERP Architekt,Britenet
1093,1273,https://justjoin.it/offers/sigma-software-product-manager-krakow-pm,Product Manager,Sigma Software
1094,1274,https://justjoin.it/offers/capgemini-polska-senior-register-transfer-level-rtl-engineer-gdansk-other,Senior Register Transfer Level (RTL) Engineer,Capgemini Polska
1095,1275,https://justjoin.it/offers/trapeze-poland-senior-c-c-developer-ref-sse-dach-cc--wroclaw-c,Senior C#/C++ Developer (ref. SSE/DACH/CC),Trapeze Poland
1096,1276,https://justjoin.it/offers/pko-bp-finat-analityk-warszawa-analytics,Analityk,PKO BP Finat
1097,1277,https://justjoin.it/offers/devopsbay-senior-data-scientist-warszawa-data-9592502c,Senior Data Scientist,Devopsbay
1098,1278,https://justjoin.it/offers/insight-data-engineer-with-gcp-wroclaw-data,Data Engineer with GCP,Holisticon Insight
1099,1279,https://justjoin.it/offers/mudita-senior-business-analyst-warszawa-analytics,Senior Business Analyst,Mudita
1100,1280,https://justjoin.it/offers/best-s-a--architekt-danych-gdynia-data,Architekt Danych,BEST S.A.
1101,1281,https://justjoin.it/offers/acturis-poland-sp-z-o-o--analityk-ds-jakosci-tester-wroclaw-testing,Analityk ds. Jakości/Tester,Acturis Poland Sp. z o.o.
1102,1282,https://justjoin.it/offers/spyrosoft-senior-software-engineer-net--bia-ystok-net,Senior Software Engineer (.NET),Spyrosoft
1103,1283,https://justjoin.it/offers/pko-bp-finat-programista-rpa-w-technologii-uipath-warszawa-other,Programista RPA w technologii UiPath,PKO BP Finat
1104,1284,https://justjoin.it/offers/pko-bp-finat-cloud-devops-engineer-warszawa-devops,Cloud DevOps Engineer,PKO BP Finat
1105,1292,https://justjoin.it/offers/coig-s-a--kierownik-dzialu-zarzadzania-platforma-wirtualizacji-i-systemami-operacyjnymi-katowice-other,Kierownik Działu Zarządzania Platformą Wirtualizacji i Systemami Operacyjnymi,COIG S.A.
